CVE_ENT,CLAVE_CCT,TURNO,NOMBRE,CVE_MUN,NOMBRE_MUNICIPIO,CVE_LOC,NOMBRE_LOCALIDAD,NIVEL_EDUC,MODALIDAD,SERVICIO_ALIMENTACION
7,07DPB3180K,5,FELIPE CARRILLO PUERTO,60,OCOTEPEC,42,EL PARAÍSO HUACANO,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3181J,5,VASCO DE QUIROGA,96,TILA,80,CARMEN 3RA. SECCIÓN (CARMEN CHINAL),PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3184G,5,BELISARIO DOMINGUEZ PALENCIA,89,TAPACHULA,1,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3185F,5,LUIS DONALDO COLOSIO,34,FRONTERA COMALAPA,420,NUEVO MEXICALAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3190R,5,IGNACIO ALDAMA,89,TAPACHULA,573,PLAN LAS PALMAS,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3193O,5,AQUILES SERDAN,15,CACAHOATÁN,196,LA PRIMAVERA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3195M,5,JAIME SABINES GUTIERREZ,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3197K,5,LOS NIÑOS HEROES,109,YAJALÓN,1,YAJALÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3204D,5,IGNACIO MANUEL ALTAMIRANO,12,BERRIOZÁBAL,547,COLONIA EJIDAL,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3207A,5,ANGEL ALBINO CORZO,24,CHANAL,1,CHANAL,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3208Z,5,NIÑOS HEROES DE CHAPULTEPEC,23,CHAMULA,178,YUT UK'UM,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3209Z,5,MELCHOR OCAMPO,34,FRONTERA COMALAPA,416,RINCÓN EL CABALLAR,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07ETV1014Y,5,SENTIMIENTOS DE LA NACION,94,TEOPISCA,28,TZAJALA,SECUNDARIA,TELESECUNDARIA,SI
7,07DPB3214K,5,VALENTIN GOMEZ FARIAS,65,PALENQUE,1225,30 DE MARZO (EL VERGEL),PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3216I,5,BENITO JUAREZ GARCIA,65,PALENQUE,1304,AGUA CRISTALINA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3222T,5,LUCIO CABAÑAS BARRIENTOS,23,CHAMULA,179,LAGUNA GRANDE,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3224R,5,JAIME SABINES GUTIERREZ,43,IXTACOMITÁN,1,IXTACOMITÁN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07ETV1418Q,5,TELESECUNDARIA 1395 JOAQUIN MIGUEL GUTIERREZ,59,OCOSINGO,827,CHAVARICO LAS PALMAS,SECUNDARIA,TELESECUNDARIA,SI
7,07DPB3255K,5,16 DE SEPTIEMBRE,31,CHILÓN,657,CHEWAL CACATEEL 1RA. SECCIÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3258H,5,VICENTE RAMON GUERRERO SALDAÑA,80,SILTEPEC,202,EL PALMAR,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3259G,5,EMILIANO ZAPATA SALAZAR,107,VILLA CORZO,1068,LA RAMONA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3265R,5,EL NIÑO ARTILLERO,96,TILA,220,SAN JUAN CARRIZAL 1RA. SECCIÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3266Q,5,REVOLUCION MEXICANA,61,OCOZOCOAUTLA DE ESPINOSA,1840,LA ESPERANZA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3268O,5,EL PIPILA,27,CHIAPA DE CORZO,213,SAN CAYETANO II,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3272A,5,RICARDO FLORES MAGON,57,MOTOZINTLA,585,CHINCANAQUE DE PINABETA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3273Z,5,MELCHOR OCAMPO,78,SAN CRISTÓBAL DE LAS CASAS,1,SAN CRISTÓBAL DE LAS CASAS,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3277W,5,IGNACIO ZARAGOZA SEGUIN,61,OCOZOCOAUTLA DE ESPINOSA,322,LA VENTA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3280J,5,JAIME SABINES GUTIERREZ,96,TILA,90,MONTERREY 1RA. SECCIÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3283G,5,NIÑOS HEROES,92,TECPATÁN,457,POBLADO NUEVO GENERAL FRANCISCO VILLA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3287C,5,IGNACIO RAMIREZ CALZADA,23,CHAMULA,186,CALVARIO ALCOCH'EN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3292O,5,JUAN SABINES GUTIERREZ,111,ZINACANTÁN,71,POTOBTIC BAJO,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DZC1011H,5,ROSARIO CASTELLANOS,89,TAPACHULA,439,EL FINAL,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPB3296K,5,JAIME SABINES GUTIERREZ,42,IXHUATÁN,24,IGNACIO ZARAGOZA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3300G,5,FRANCISCO VILLA,34,FRONTERA COMALAPA,439,PEÑA BLANCA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07ETV1441R,5,BELISARIO DOMINGUEZ PALECIA,80,SILTEPEC,7,LAS CRUCES,SECUNDARIA,TELESECUNDARIA,SI
7,07DPB3306A,5,JUSTO SIERRA MENDEZ,65,PALENQUE,591,NUEVO TILA CASTAÑÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3307Z,5,SOR JUANA INES DE LA CRUZ,109,YAJALÓN,313,SAN JOSÉ LA FLORIDA YOB,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3308Z,5,LUCIO CABAÑAS BARRIENTOS,61,OCOZOCOAUTLA DE ESPINOSA,595,LUCIO CABAÑAS BARRIENTOS,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPB3319E,5,OTILIO MONTAÑO SANCHEZ,12,BERRIOZÁBAL,761,INDEPENDENCIA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07EPR0688D,5,ESC. PRIMARIA DEL EDO. EMILIANO ZAPATA,59,OCOSINGO,3059,VISTA ALEGRE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0023A,5,JOSE MARIA MORELOS,97,TONALÁ,66,VILLAHERMOSA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0025Z,5,5 DE MAYO,97,TONALÁ,142,RAYMUNDO FLORES FUENTES,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0027X,5,NIÑOS HEROES,59,OCOSINGO,2646,DOLORES,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0028W,5,RICARDO FLORES MAGON,52,LAS MARGARITAS,82,OJO DE AGUA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0030K,5,PROFRA. ESTHER COUTIÑO OCHOA,27,CHIAPA DE CORZO,160,LA CANDELARIA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0032I,5,HIMNO NACIONAL MEXICANO,89,TAPACHULA,108,MARIO SOUZA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0034G,5,REVOLUCION MEXICANA,89,TAPACHULA,472,VILLAHERMOSA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0039B,5,AQUILES SERDAN,51,MAPASTEPEC,339,JOSÉ MARÍA PINO SUÁREZ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0049I,5,JOSE MARIA MORELOS Y PAVON,109,YAJALÓN,221,CALVARIO BAHUITZ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0060E,5,JUAN ALDAMA,30,CHICOMUSELO,25,JOLENTÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0065Z,5,GENERAL FRANCISCO VILLA,69,PIJIJIAPAN,527,EL FORTÍN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0077E,5,VICENTE GUERRERO,11,BELLA VISTA,32,CABALLO BLANCO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0079C,5,RAUL ISIDRO BURGOS,65,PALENQUE,817,GALILEO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0087L,5,VEINTE DE NOVIEMBRE,40,HUIXTLA,34,ESTRELLA ROJA,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV1381T,5,"TELESECUNDARIA1358 "" SOR JUANA INES DE LA CRUZ""",111,ZINACANTÁN,13,POTOJTIC,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0100P,5,VEINTE DE NOVIEMBRE,41,LA INDEPENDENCIA,44,QUISTAJITO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0102N,5,JUSTO SIERRA MENDEZ,42,IXHUATÁN,1,IXHUATÁN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0108H,5,VICENTE GUERRERO,43,IXTACOMITÁN,16,MATAMOROS 1RA. SECCIÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0128V,5,12 DE OCTUBRE,45,IXTAPANGAJOYA,16,MIGUEL HIDALGO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0129U,5,PROFR. MARIANO BLAS MARTINEZ,89,TAPACHULA,68,EL CHAPARRÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPB2057D,5,JUAN SABINES GUTIERREZ,7,AMATENANGO DEL VALLE,1,AMATENANGO DEL VALLE,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPR0141P,5,GUADALUPE VICTORIA,46,JIQUIPILAS,69,PLAN DE AYALA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0160D,5,JUAN T. GONZALEZ,48,JUÁREZ,12,HUAPAQUE 1RA. SECCIÓN (HUAPACÓN),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0183O,5,JOSE MARIA MORELOS,49,LARRÁINZAR,48,TALONHUITZ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0190Y,5,MARIA ADELINA FLORES MORALES,78,SAN CRISTÓBAL DE LAS CASAS,155,HUITEPEC OCOTAL SECCIÓN I,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0209F,5,BENITO JUAREZ GARCIA,52,LAS MARGARITAS,572,UNIÓN VICTORIA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0211U,5,VICENTE GUERRERO,52,LAS MARGARITAS,183,VICENTE GUERRERO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0214R,5,MOCTEZUMA,53,MAZAPA DE MADERO,2,BACANTÓN ALTAMIRANO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0216P,5,ESTADO DE NUEVO LEON,53,MAZAPA DE MADERO,40,EL HORIZONTE,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV1036J,5,TELSECUNDARIA 1021 EMILIO RABAS ESTEBANEL,110,SAN LUCAS,14,FRANCISCO VILLA,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0219M,5,REVOLUCION MEXICANA,53,MAZAPA DE MADERO,25,REVOLUCIÓN MEXICANA,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV1108M,5,TELESECUNDARIA 1096 OTILIO EDUARDO MONTAÑO,57,MOTOZINTLA,130,LA UNIÓN,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0231H,5,GENERAL IGNACIO ZARAGOZA,31,CHILÓN,29,CAQUEMTE'EL (K'AQUEMTEEL 1RA. SECCIÓN),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0237B,5,IGNACIO ALLENDE,57,MOTOZINTLA,4,ALLENDE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0239Z,5,NIÑOS HEROES,107,VILLA CORZO,1907,EL PROGRESO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR4714N,5,07DPR4714N,111,ZINACANTÁN,67,SAN ISIDRO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0241O,5,GUADALUPE VICTORIA,107,VILLA CORZO,161,LAS PALOMAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0242N,5,ESTADO DE TLAXCALA,57,MOTOZINTLA,22,LAS CABAÑAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0243M,5,FRANCISCO GONZALEZ BOCANEGRA,69,PIJIJIAPAN,65,VILLAHERMOSA,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV0012T,5,TELESECUNDARIA 012  JAIME NUNO,17,CINTALAPA,147,TRIUNFO DE MADERO,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0246J,5,JOSE MARIA PINO SUAREZ,57,MOTOZINTLA,48,ÁLVARO OBREGÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0247I,5,ESTADO DE MICHOACAN,57,MOTOZINTLA,55,JUSTO SIERRA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0250W,5,VENUSTIANO CARRANZA,57,MOTOZINTLA,76,NUEVA MARAVILLAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0254S,5,BENITO JUAREZ GARCIA,57,MOTOZINTLA,98,EL ROSARIO (AGUA ESCONDIDA),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0257P,5,ESTADO DE GUANAJUATO,57,MOTOZINTLA,125,TUIXCUM GRANDE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0258O,5,JAIME NUNO,57,MOTOZINTLA,130,LA UNIÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0275E,5,JOSEFA ORTIZ DE DOMINGUEZ,80,SILTEPEC,74,CERRO PEROTE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0277C,5,MAESTRO MARIANO N. RUIZ,65,PALENQUE,100,RAYMUNDO ENRÍQUEZ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0279A,5,CONSTITUCION 1857,59,OCOSINGO,519,CARMEN PATATE NUEVO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0282O,5,LIC. BENITO JUAREZ GARCIA,89,TAPACHULA,96,EL HORIZONTE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0283N,5,REFORMA EDUCATIVA,97,TONALÁ,1,TONALÁ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0291W,5,LAZARO CARDENAS DEL RIO,111,ZINACANTÁN,20,PINAR SALINAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0294T,5,BENITO PABLO,111,ZINACANTÁN,20,PINAR SALINAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV1074M,5,TELESECUNDARIA 1051 BELISARIO DOMINGUEZ PALENCIA,96,TILA,49,EL OCOTAL,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0304J,5,LIC. NICOLAS BRAVO,69,PIJIJIAPAN,8,CENICEROS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0316O,5,RICARDO FLORES MAGON,102,TUXTLA CHICO,1,TUXTLA CHICO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0324X,5,TENOCH,59,OCOSINGO,453,EL CARMEN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0330H,5,NUEVA REFORMA EDUCATIVA,108,VILLAFLORES,435,TRES PICOS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0333E,5,VEINTE DE NOVIEMBRE,11,BELLA VISTA,21,ZARAGOZA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0347H,5,VICENTE GUERRERO,65,PALENQUE,13,BELISARIO DOMÍNGUEZ NORTE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0348G,5,BENITO JUAREZ GARCIA,65,PALENQUE,18,CALATRABA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0349F,5,EMILIANO ZAPATA SALAZAR,65,PALENQUE,660,EL CHINAL,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0350V,5,IGNACIO MANUEL ALTAMIRANO,65,PALENQUE,775,LA ESCONDIDA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0357O,5,LIC. BENITO JUAREZ GARCIA,65,PALENQUE,95,LA PRIMAVERA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0362Z,5,IGNACIO RAMIREZ CALZADA,65,PALENQUE,101,REFORMA AGRARIA (CHINIQUIJA),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0363Z,5,MARIANO MATAMOROS,65,PALENQUE,132,SAN MATEO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0365X,5,MATIAS DE CORDOVA Y ORDOÑEZ,65,PALENQUE,149,POBLADO LA UNIÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0373F,5,MARIANO MATAMOROS,67,PANTEPEC,22,LA NARANJA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0379Z,5,JOSE MARIA MORELOS Y PAVON,10,BEJUCAL DE OCAMPO,3,BUENAVISTA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0381O,5,LA CAÑADA,78,SAN CRISTÓBAL DE LAS CASAS,66,LAS PIEDRECITAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0387I,5,EMILIANO ZAPATA SALAZAR,69,PIJIJIAPAN,4,BUENAVISTA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0389G,5,PRIMERO DE MAYO,69,PIJIJIAPAN,12,LAS CUACHES,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0391V,5,IGNACIO ALLENDE,69,PIJIJIAPAN,22,ISLA MORELOS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0392U,5,LIC. ADOLFO LOPEZ MATEOS,69,PIJIJIAPAN,264,NUEVA URBINA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0394S,5,FRANCISCO SARABIA,69,PIJIJIAPAN,40,SALTO DE AGUA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0395R,5,MARCOS ENRIQUE BECERRA,69,PIJIJIAPAN,52,TAPACHULITA,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV0466T,5,TELESECUNDARIA 308 ROSARIO CASTELLANOS FIGUEROA,17,CINTALAPA,109,JACINTO TIRADO,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR4659K,5,OCTAVIO PAZ,97,TONALÁ,452,ALTAMIRA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0429R,5,GENERAL ALVARO OBREGON,52,LAS MARGARITAS,113,SAN ANTONIO MONTERREY,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0445I,5,TIERRA Y LIBERTAD,77,SALTO DE AGUA,19,LAS COLMENAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0459L,5,JUAN ALDAMA,19,COMITÁN DE DOMÍNGUEZ,81,LAS PALMAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0472F,5,IGNACIO ZARAGOZA,107,VILLA CORZO,305,IGNACIO ZARAGOZA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0474D,5,LEONA VICARIO,80,SILTEPEC,8,CRUZ DE PIEDRA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0479Z,5,NICOLAS BRAVO,30,CHICOMUSELO,83,SANTA ELENA (DULCE NOMBRE),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0482M,5,VALENTIN GOMEZ FARIAS,80,SILTEPEC,35,VEGA DE GUERRERO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0487H,5,IGNACIO ZARAGOZA,37,HUEHUETÁN,139,CANTÓN EL TÍVOLI,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0489F,5,RUBEN DARIO,37,HUEHUETÁN,12,BELISARIO DOMÍNGUEZ (EL BÚCARO),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPB0359L,5,MIGUEL HIDALGO Y COSTILLA,106,VENUSTIANO CARRANZA,63,MARCOS E. BECERRA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPR0501K,5,DR. JAIME TORRES BODET,86,SUCHIAPA,24,LA PALMA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0503I,5,IGNACIO LOPEZ RAYON,17,CINTALAPA,1,CINTALAPA DE FIGUEROA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0510S,5,GENERAL JUAN N. ALVAREZ,87,SUCHIATE,16,MIGUEL ALEMÁN,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV0063Z,5,TELESENCUNDARIA 190 15 DE MAYO,67,PANTEPEC,1,PANTEPEC,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0524V,5,ESTADO DE YUCATAN,57,MOTOZINTLA,56,LIBERTAD CALERA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0528R,5,EMILIANO ZAPATA SALAZAR,89,TAPACHULA,83,FRANCISCO I. MADERO (LA BOLSA DE LA BOTELLA),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0531E,5,ABRAHAM LINCOLN,89,TAPACHULA,91,HAMBURGO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0532D,5,IGNACIO MANUEL ALTAMIRANO,81,SIMOJOVEL,311,TEPEYAC,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0371H,5,SABINO FRIACO LOPEZ,67,PANTEPEC,1,PANTEPEC,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0534B,5,CENOBIO RODRIGUEZ,89,TAPACHULA,102,JOAQUÍN MIGUEL GUTIÉRREZ (EL MANZANO),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0539X,5,MIGUEL HIDALGO Y COSTILLA,89,TAPACHULA,135,FRACCIÓN LAS PALMAS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0540M,5,LAZARO CARDENAS DEL RIO,89,TAPACHULA,431,EL PORVENIR,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0542K,5,NIÑOS HEROES,89,TAPACHULA,471,SAN ANTONIO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0544I,5,LIC. BENITO JUAREZ GARCIA,89,TAPACHULA,171,SAN JOSÉ REFORMA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0547F,5,GENERAL VICENTE GUERRERO,89,TAPACHULA,183,SANTA ELENA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0548E,5,14 DE SEPTIEMBRE,89,TAPACHULA,188,FINCA SANTA RITA,PRIMARIA,PRIMARIA GENERAL,SI
7,07ETV1271N,5,TELESECUNDARIA 1248 JOSE MARIA LUIS MORA,31,CHILÓN,634,JOTOLA,SECUNDARIA,TELESECUNDARIA,SI
7,07DPR0550T,5,AGUILA AZTECA,89,TAPACHULA,201,TOQUIÁN CHIQUITO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0551S,5,EMILIANO ZAPATA SALAZAR,89,TAPACHULA,449,EL TRIUNFO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0555O,5,FRAY MATIAS DE CORDOVA Y ORDOÑEZ,89,TAPACHULA,211,26 DE OCTUBRE,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0557M,5,MANUEL AVILA CAMACHO,17,CINTALAPA,650,EMILIANO ZAPATA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPB1076L,5,XOCHITL ANGELICA PALOMINO Y CONTRERAS,65,PALENQUE,1239,ACH'LUM MAYA,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPR0566U,5,REPUBLICA DE ARGENTINA,92,TECPATÁN,7,BELISARIO DOMÍNGUEZ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0573D,5,REVOLUCION,99,LA TRINITARIA,216,SAN ANTONIO TZALANÍ,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0577Z,5,VICENTE GUERRERO,108,VILLAFLORES,1935,SAN JOSÉ LA CUCHILLA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0585I,5,VICENTE GUERRERO,69,PIJIJIAPAN,362,POLMORONA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0589E,5,RICARDO CALCANEO LAZOS,89,TAPACHULA,106,LEONCILLOS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0594Q,5,16 DE SEPTIEMBRE,94,TEOPISCA,13,LOS LLANITOS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0605F,5,DR. BELISARIO DOMINGUEZ,57,MOTOZINTLA,19,BUENAVISTA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0609B,5,NARCISO MENDOZA,97,TONALÁ,18,GALEANA CALENTURA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0610R,5,RUBEN MIGUEL RINCON COUTIÑO,97,TONALÁ,21,EL GUAYABO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0612P,5,JOSE MARIA MORELOS,97,TONALÁ,23,HUACHIPILÍN CALENTURA (LA RAMADITA),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0615M,5,TIBURCIO AGUIRRE HERRERA,97,TONALÁ,27,JOSEFA ORTIZ DE DOMÍNGUEZ (LA ESMERALDA),PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0616L,5,JOSE MARIA MORELOS Y PAVON,40,HUIXTLA,128,LA CEIBA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0617K,5,IGNACIO ZARAGOZA,97,TONALÁ,31,LLANO LARGO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0620Y,5,CUITLAHUAC,54,MAZATÁN,26,PAXTAL,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0621X,5,MIGUEL LARA VASALLO,97,TONALÁ,37,EL NARANJO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0627R,5,NIÑOS HEROES,97,TONALÁ,66,VILLAHERMOSA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0629P,5,LIBERTAD DE IMPRENTA,98,TOTOLAPA,10,PONCIANO ARRIAGA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0630E,5,CRISTOBAL COLON,59,OCOSINGO,1077,SANTA ROSA,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPB1018V,5,BENITO JUAREZ GARCIA,26,CHENALHÓ,160,YUT-UK'UM,PRIMARIA,PRIMARIA INDÍGENA,SI
7,07DPR0703G,5,RICARDO FLORFES MAGON,106,VENUSTIANO CARRANZA,40,RICARDO FLORES MAGÓN,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0708B,5,BENITO JUAREZ GARCIA,106,VENUSTIANO CARRANZA,64,MARIANO MATAMOROS,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0709A,5,MIGUEL HIDALGO Y COSTILLA,106,VENUSTIANO CARRANZA,66,MIGUEL HIDALGO,PRIMARIA,PRIMARIA GENERAL,SI
7,07DPR0714M,5,VICENTE GUERRERO,106,VENUSTIANO CARRANZA,165,VICENTE GUERRERO,PRIMARIA,PRIMARIA GENERAL,SI
